Supplier's name,Buyer's name,Supplier's TIN,Supplier's Document Type,Supplier's Registration / Identification Number / Passport Number,Supplier's SST Registration Number,Supplier's Tourism Tax Registration Number,Supplier's e-mail,Supplier's Malaysia Standard Industrial Classification (MSIC) Code,Supplier's Business Activity Description,Buyer's TIN,Buyer's Document Type,Buyer's Registration / Identification Number / Passport Number,Buyer's SST Registration Number,Buyer's e-mail,Supplier's Address Line 0,Supplier's Address Line 1,Supplier's Address Line 2,Supplier's Postal Code,Supplier's City Name,Supplier's State,Supplier's Country,Buyer's Address Line 0,Buyer's Address Line 1,Buyer's Address Line 2,Buyer's Postal Code,Buyer's City Name,Buyer's State,Buyer's Country,Supplier's Contact Number,Buyer's Contact Number,e-Invoice Version,e-Invoice Type,e-Invoice Code / Number,Original e-Invoice Reference Number,e-Invoice Date,e-Invoice Time,Issuer's Digital Signature,Invoice Currency Code,Currency Exchange Rate,Frequency of Billing,Billing Period Start Date,Billing Period End Date,Classification,Description of Product or Service,Unit Price,Tax Type,Tax Rate,Tax Amount,Details of Tax Exemption,Amount Exempted from Tax,Subtotal,Total Excluding Tax (line item),Total Excluding Tax (invoice level),Total Tax Amount,Total Including Tax,Total Net Amount,Total Payable Amount,Rounding Amount,Total TaxableAmount Per Tax Type,Quantity,Measurement,Discount Rate,Discount Amount,Total Discount Rate,Total Discount Amount,Fee / Charge Rate,Fee / Charge Amount,Total Fee / Charge Rate,Total Fee / Charge Amount,Payment Mode,Supplier's Bank Account,Payment Terms,Prepayment Amount,Prepayment Date,Prepayment Time,Prepayment Reference Number,Bill Reference Number,"Reference Number of Customs Form No.1, 9, etc.",PO Number,DO Number,PO Number (invoice level),DO Number (invoice level)
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2051,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2052,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2053,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2054,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2055,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2056,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2057,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2058,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2059,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2060,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2061,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2062,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2063,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2064,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2065,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2066,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2067,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2068,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2069,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2070,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2071,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2072,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2073,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2074,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2075,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2076,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2077,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2078,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2079,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2080,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2081,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2082,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2083,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2084,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2085,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2086,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2087,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2088,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2089,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2090,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2091,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2092,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2093,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2094,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2095,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2096,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2097,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2098,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2099,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2100,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2101,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 1,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2102,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 2,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2103,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 3,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
Jom eInvoice Sdn Bhd,Desmond Yong,,,,,,,,,,,,,desmondyong @jomeinvoice.com.my,,,,,,,,"Level 38, MYEG Tower, Empire City Damansara","LORONG THAMBI DUA, OFF JALAN BRUNEI",,47820,Petaling Jaya,Selangor,Malaysia,,,,1,TEST-INV-QUEUE-2104,,20/08/2025,8:00,,MYR,1,,,,22,Coffee 4,10,1,10,1,,,10,10,40,4,44,,44,,,1,Cup,,0,,,,,,,,,,,,,,,,,,,
